season,round,race_name,driver,team,grid_position,finish_position,points,status,laps,avg_finish_last5,weighted_finish_form,finish_std_last5,is_dnf,dnf_rate_last5,position_gain,avg_position_gain,team_avg_points_last3,teammate_delta,driver_vs_field,circuit_avg_finish,circuit_avg_gain,driver_points_before_race,team_points_before_race,driver_rank_before_race,prev_team,team_changed
2025,13,Belgian Grand Prix,OCO,Haas F1 Team,11.0,15.0,0.0,Finished,44.0,11.0,11.933651267081181,3.535533905932735,0,0.0,-4.0,2.8,1.0,-0.7,0.258421052631579,8.0,5.0,191.0,155.0,9.0,Haas F1 Team,0
2025,14,Hungarian Grand Prix,OCO,Haas F1 Team,17.0,16.0,0.0,Lapped,69.0,12.6,12.955767511387464,3.0495901363953783,0,0.0,1.0,1.8,0.3333333333333333,0.2,1.888421052631579,16.0,-4.0,191.0,155.0,9.0,Haas F1 Team,0
2025,15,Dutch Grand Prix,OCO,Haas F1 Team,18.0,10.0,1.0,Finished,72.0,12.6,13.970511674258317,3.0495901363953783,0,0.0,8.0,2.0,0.0,-0.2,1.8099999999999998,11.333333333333334,3.0,191.0,155.0,9.0,Haas F1 Team,0
2025,16,Italian Grand Prix,OCO,Haas F1 Team,15.0,15.0,0.0,Lapped,52.0,12.8,12.647007782838875,2.7748873851023186,0,0.0,0.0,2.6,0.3333333333333333,0.4,2.01,15.333333333333334,0.3333333333333333,192.0,156.0,9.0,Haas F1 Team,0
2025,17,Azerbaijan Grand Prix,OCO,Haas F1 Team,20.0,14.0,0.0,Finished,51.0,13.8,13.431338521892586,2.3874672772626604,0,0.0,6.0,1.2,0.3333333333333333,0.8,3.0799999999999996,13.333333333333334,4.0,192.0,156.0,9.0,Haas F1 Team,0
2025,18,Singapore Grand Prix,OCO,Haas F1 Team,17.0,18.0,0.0,Lapped,61.0,14.0,13.620892347928391,2.345207879911711,0,0.0,-1.0,2.2,0.3333333333333333,0.8,3.4199999999999995,18.333333333333332,-5.0,192.0,156.0,9.0,Haas F1 Team,0
2025,19,United States Grand Prix,OCO,Haas F1 Team,17.0,15.0,0.0,Finished,56.0,14.6,15.08059489861893,2.966479394838262,0,0.0,2.0,2.8,0.0,1.3,4.02,16.666666666666668,-10.0,192.0,156.0,9.0,Haas F1 Team,0
2025,20,Mexico City Grand Prix,OCO,Haas F1 Team,11.0,9.0,2.0,Finished,71.0,14.4,15.053729932412622,2.8809720581775835,0,0.0,2.0,3.0,0.0,2.4,3.8199999999999994,10.333333333333334,-2.0,192.0,156.0,9.0,Haas F1 Team,0
2025,21,São Paulo Grand Prix,OCO,Haas F1 Team,20.0,12.0,0.0,Finished,71.0,14.2,13.035819954941747,3.2710854467592223,0,0.0,8.0,1.8,0.6666666666666666,2.5,3.59,6.666666666666667,4.666666666666667,194.0,158.0,9.0,Haas F1 Team,0
2025,22,Las Vegas Grand Prix,OCO,Haas F1 Team,13.0,9.0,2.0,Finished,50.0,13.6,12.69054663662783,3.361547262794319,0,0.0,4.0,3.4,0.6666666666666666,2.8,2.9599999999999995,10.5,3.0,194.0,158.0,9.0,Haas F1 Team,0
2025,23,Qatar Grand Prix,OCO,Haas F1 Team,16.0,15.0,0.0,Lapped,56.0,12.6,11.460364424418552,3.9115214431215866,0,0.0,1.0,3.0,1.3333333333333333,2.5,1.8199999999999996,14.0,0.0,196.0,160.0,9.0,Haas F1 Team,0
2025,24,Abu Dhabi Grand Prix,OCO,Haas F1 Team,8.0,7.0,6.0,Finished,58.0,12.0,12.640242949612366,2.9999999999999964,0,0.0,1.0,3.4,0.6666666666666666,1.0,1.1899999999999995,9.5,0.5,196.0,160.0,9.0,Haas F1 Team,0
2022,1,Bahrain Grand Prix,PER,Red Bull Racing,4.0,18.0,0.0,Fuel pressure,56.0,6.998507462686566,11.458074934189096,4.0,1,0.2,-14.0,-0.2,0.0,0.0,0.7499999999999997,10.385620915032678,-0.5261437908496732,72.0,0.0,10.0,,1
2022,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,1.0,4.0,12.0,Finished,50.0,18.0,18.0,4.0,0,1.0,-3.0,-14.0,0.0,-0.5,7.449999999999999,10.303921568627452,-0.5686274509803922,0.0,0.0,11.0,Red Bull Racing,0
2022,3,Australian Grand Prix,PER,Red Bull Racing,3.0,2.0,18.0,Finished,58.0,11.0,9.6,9.899494936611665,0,0.5,1.0,-8.5,4.0,0.5,-0.05000000000000071,9.91156462585034,-0.5748299319727891,12.0,12.0,7.0,Red Bull Racing,0
2022,4,Emilia Romagna Grand Prix,PER,Red Bull Racing,3.0,2.0,18.0,Finished,63.0,8.0,6.0,8.717797887081348,0,0.3333333333333333,1.0,-5.333333333333333,10.0,-2.8333333333333335,-2.9666666666666672,9.838709677419354,-0.8870967741935484,30.0,30.0,4.0,Red Bull Racing,0
2022,5,Miami Grand Prix,PER,Red Bull Racing,4.0,4.0,12.0,Finished,57.0,6.5,4.338461538461538,7.724420150837645,0,0.25,0.0,-3.75,16.0,-2.0,-4.387500000000001,10.036666666666667,-0.5800000000000001,48.0,48.0,4.0,Red Bull Racing,0
2022,6,Spanish Grand Prix,PER,Red Bull Racing,5.0,2.0,19.0,Finished,66.0,6.0,4.208530805687204,6.782329983125268,0,0.2,3.0,-3.0,16.0,-1.3,-4.87,10.006802721088436,-0.3537414965986395,60.0,60.0,3.0,Red Bull Racing,0
2022,7,Monaco Grand Prix,PER,Red Bull Racing,3.0,1.0,25.0,Finished,64.0,2.8,3.4015037593984965,1.0954451150103321,0,0.0,2.0,0.4,16.333333333333332,-1.1,-8.09,9.936666666666667,-0.2833333333333333,79.0,79.0,3.0,Red Bull Racing,0
2022,8,Azerbaijan Grand Prix,PER,Red Bull Racing,2.0,2.0,19.0,Finished,51.0,2.2,2.5512384652744053,1.0954451150103321,0,0.0,0.0,1.4,18.666666666666668,-1.6,-8.540000000000001,10.183333333333332,-0.64,104.0,104.0,3.0,Red Bull Racing,0
2022,9,Canadian Grand Prix,PER,Red Bull Racing,13.0,21.0,0.0,Gearbox,7.0,2.2,2.360031720856463,1.0954451150103321,1,0.0,-8.0,1.2,21.0,0.4,-8.580000000000002,9.88,-0.10999999999999999,123.0,123.0,2.0,Red Bull Racing,0
2022,10,British Grand Prix,PER,Red Bull Racing,4.0,2.0,18.0,Finished,52.0,6.0,8.73929372489698,8.455767262643882,0,0.2,2.0,-0.6,14.666666666666666,2.3,-4.8100000000000005,10.88,-1.646666666666667,123.0,123.0,2.0,Red Bull Racing,0
2022,11,Austrian Grand Prix,PER,Red Bull Racing,5.0,21.0,0.0,Collision damage,24.0,5.6,6.453218440327445,8.61974477580398,1,0.2,-16.0,-0.2,12.333333333333334,1.5,-5.36,10.166666666666668,-1.2233333333333334,141.0,141.0,2.0,Red Bull Racing,0
2022,12,French Grand Prix,PER,Red Bull Racing,3.0,4.0,12.0,Finished,53.0,9.4,11.358859845001971,10.597169433391164,0,0.4,-1.0,-4.0,6.0,3.3,-1.5900000000000005,10.073529411764707,-0.5285714285714286,141.0,141.0,3.0,Red Bull Racing,0
2022,13,Hungarian Grand Prix,PER,Red Bull Racing,11.0,5.0,10.0,Finished,70.0,10.0,8.886853957086918,10.074720839804943,0,0.4,6.0,-4.6,10.0,3.8,-1.0300000000000005,9.839869281045752,-1.0261437908496733,153.0,153.0,3.0,Red Bull Racing,0
2022,14,Belgian Grand Prix,PER,Red Bull Racing,2.0,2.0,18.0,Finished,44.0,10.6,7.584544403961591,9.555103348473002,0,0.4,0.0,-3.4,7.333333333333333,4.1,-0.3300000000000004,10.235294117647058,-1.1928104575163399,163.0,163.0,3.0,Red Bull Racing,0
2022,15,Dutch Grand Prix,PER,Red Bull Racing,5.0,5.0,10.0,Finished,72.0,6.8,5.716631089134046,8.04363102087608,0,0.2,0.0,-1.8,13.333333333333334,2.2,-4.1,9.77124183006536,-0.47058823529411764,181.0,181.0,2.0,Red Bull Racing,0
2022,16,Italian Grand Prix,PER,Red Bull Racing,13.0,6.0,9.0,Finished,53.0,7.4,5.477207297302717,7.7006493232713815,0,0.2,7.0,-2.2,12.666666666666666,3.1,-3.3200000000000003,10.110000000000001,-0.010000000000000071,191.0,191.0,2.0,Red Bull Racing,0
2022,17,Singapore Grand Prix,PER,Red Bull Racing,2.0,1.0,25.0,Finished,59.0,4.4,5.6517372427028265,1.5165750888103053,0,0.0,1.0,2.4,12.333333333333334,1.7,-6.36,10.794117647058824,-2.2091503267973858,200.0,200.0,3.0,Red Bull Racing,0
2022,18,Japanese Grand Prix,PER,Red Bull Racing,4.0,2.0,18.0,Finished,28.0,3.8,4.099582788316835,2.1679483388678764,0,0.0,2.0,2.8,14.666666666666666,0.8,-7.07,10.464052287581701,-0.6666666666666666,225.0,225.0,2.0,Red Bull Racing,0
2022,19,United States Grand Prix,PER,Red Bull Racing,9.0,4.0,12.0,Finished,56.0,3.2,3.3992479846973223,2.1679483388678764,0,0.0,5.0,2.0,17.333333333333332,0.5,-7.7,10.437908496732026,-1.196078431372549,243.0,243.0,2.0,Red Bull Racing,0
2022,20,Mexico City Grand Prix,PER,Red Bull Racing,4.0,3.0,15.0,Finished,71.0,3.6,3.5995890289054793,2.0736441353327684,0,0.0,1.0,3.0,18.333333333333332,0.7,-7.330000000000001,9.91503267973856,-0.5490196078431371,255.0,255.0,2.0,Red Bull Racing,0
2022,21,São Paulo Grand Prix,PER,Red Bull Racing,4.0,7.0,6.0,Finished,71.0,3.2,3.3996658966546907,1.9235384061671306,0,0.0,-3.0,3.2,15.0,0.5,-7.710000000000001,10.39542483660131,-1.2124183006535947,270.0,270.0,2.0,Red Bull Racing,0
2022,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,2.0,3.0,15.0,Finished,58.0,3.4,4.600017917939577,2.3021728866442643,0,0.0,-1.0,1.2,11.0,0.1,-7.470000000000001,9.86,-0.28666666666666674,276.0,276.0,2.0,Red Bull Racing,0
2023,1,Bahrain Grand Prix,PER,Red Bull Racing,2.0,2.0,18.0,Finished,57.0,3.8,4.066607317801979,1.9235384061671306,0,0.0,0.0,0.8,12.0,0.9,-6.87,18.0,-14.0,291.0,291.0,2.0,Red Bull Racing,0
2023,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,1.0,1.0,25.0,Finished,50.0,3.8,3.3776768248624007,1.9235384061671306,0,0.0,0.0,0.4,13.0,0.9,-6.900000000000001,4.0,-3.0,309.0,309.0,2.0,Red Bull Racing,0
2023,3,Australian Grand Prix,PER,Red Bull Racing,20.0,5.0,11.0,Finished,58.0,3.2,2.58507079991367,2.2803508501982725,0,0.0,15.0,-0.6,19.333333333333332,0.5,-7.470000000000001,2.0,1.0,334.0,334.0,2.0,Red Bull Racing,0
2023,4,Azerbaijan Grand Prix,PER,Red Bull Racing,3.0,1.0,25.0,Finished,51.0,3.6,3.3900790799834293,2.408318915758456,0,0.0,2.0,2.2,18.0,0.7,-7.120000000000002,2.0,0.0,345.0,345.0,2.0,Red Bull Racing,0
2023,5,Miami Grand Prix,PER,Red Bull Racing,1.0,2.0,18.0,Finished,57.0,2.4,2.593365018940781,1.6733200530681465,0,0.0,-1.0,3.2,20.333333333333332,0.5,-8.290000000000001,4.0,0.0,370.0,370.0,2.0,Red Bull Racing,0
2023,6,Monaco Grand Prix,PER,Red Bull Racing,20.0,16.0,0.0,Lapped,76.0,2.2,2.395573197970734,1.6431676725154938,0,0.0,4.0,3.2,18.0,0.4,-8.48,1.0,2.0,388.0,388.0,2.0,Red Bull Racing,0
2023,7,Spanish Grand Prix,PER,Red Bull Racing,11.0,4.0,12.0,Finished,66.0,5.0,6.930435343889039,6.363961030678927,0,0.0,7.0,4.0,14.333333333333334,1.8,-5.63,2.0,3.0,388.0,388.0,2.0,Red Bull Racing,0
2023,8,Canadian Grand Prix,PER,Red Bull Racing,12.0,6.0,9.0,Finished,70.0,5.6,5.953615921283489,6.024948132556826,0,0.0,6.0,5.4,10.0,2.2,-5.0,21.0,-8.0,400.0,400.0,2.0,Red Bull Racing,0
2023,9,Austrian Grand Prix,PER,Red Bull Racing,15.0,3.0,15.0,Finished,71.0,5.8,5.969077361488539,6.0166435825965285,0,0.0,12.0,3.6,7.0,2.3,-4.7700000000000005,21.0,-16.0,409.0,409.0,2.0,Red Bull Racing,0
2023,10,British Grand Prix,PER,Red Bull Racing,15.0,6.0,8.0,Finished,52.0,6.2,4.979381466753584,5.674504383644442,0,0.0,9.0,5.6,12.0,2.6,-4.35,2.0,2.0,424.0,424.0,2.0,Red Bull Racing,0
2023,11,Hungarian Grand Prix,PER,Red Bull Racing,9.0,3.0,15.0,Finished,70.0,7.0,5.3195884330409084,5.196152422706631,0,0.0,6.0,7.6,10.666666666666666,3.0,-3.5800000000000005,5.0,6.0,432.0,432.0,2.0,Red Bull Racing,0
2023,12,Belgian Grand Prix,PER,Red Bull Racing,2.0,2.0,18.0,Finished,44.0,4.4,4.546391093939089,1.5165750888103067,0,0.0,0.0,8.0,12.666666666666666,1.7,-6.2,2.0,0.0,447.0,447.0,2.0,Red Bull Racing,0
2023,13,Dutch Grand Prix,PER,Red Bull Racing,7.0,4.0,12.0,Finished,72.0,4.0,3.6975931882434905,1.8708286933869678,0,0.0,3.0,6.6,13.666666666666666,1.5,-6.630000000000001,5.0,0.0,465.0,465.0,2.0,Red Bull Racing,0
2023,14,Italian Grand Prix,PER,Red Bull Racing,5.0,2.0,18.0,Finished,51.0,3.6,3.798395528056159,1.5165750888103064,0,0.0,3.0,6.0,15.0,1.3,-7.0600000000000005,6.0,7.0,477.0,477.0,2.0,Red Bull Racing,0
2023,15,Singapore Grand Prix,PER,Red Bull Racing,13.0,8.0,4.0,Finished,62.0,3.4,3.1989300775775824,1.6733200530681478,0,0.0,5.0,4.2,16.0,1.2,-7.279999999999999,1.0,1.0,495.0,495.0,2.0,Red Bull Racing,0
2023,16,Japanese Grand Prix,PER,Red Bull Racing,5.0,21.0,0.0,Retired,15.0,3.8,4.799287206857785,2.489979919597744,1,0.0,-16.0,3.4,11.333333333333334,1.0,-6.95,2.0,2.0,499.0,499.0,2.0,Red Bull Racing,0
2023,17,Qatar Grand Prix,PER,Red Bull Racing,20.0,10.0,1.0,Finished,57.0,7.4,10.199525903438808,7.987490219086342,0,0.2,10.0,-1.0,7.333333333333333,2.8,-3.47,10.585714285714285,-0.5285714285714286,499.0,499.0,2.0,Red Bull Racing,0
2023,18,United States Grand Prix,PER,Red Bull Racing,9.0,4.0,12.0,Finished,56.0,9.0,10.133017259936869,7.416198487095662,0,0.2,5.0,1.0,1.6666666666666667,3.6,-1.9000000000000004,4.0,5.0,500.0,500.0,2.0,Red Bull Racing,0
2023,19,Mexico City Grand Prix,PER,Red Bull Racing,5.0,21.0,0.0,Collision damage,1.0,9.0,8.08867798840585,7.416198487095662,1,0.2,-16.0,1.4,4.333333333333333,3.6,-1.9600000000000002,3.0,1.0,512.0,512.0,2.0,Red Bull Racing,0
2023,20,São Paulo Grand Prix,PER,Red Bull Racing,9.0,4.0,12.0,Finished,71.0,12.8,12.392452251752943,7.791020472312981,0,0.4,5.0,-2.4,4.333333333333333,5.5,1.8099999999999998,7.0,-3.0,512.0,512.0,2.0,Red Bull Racing,0
2023,21,Las Vegas Grand Prix,PER,Red Bull Racing,11.0,3.0,15.0,Finished,50.0,12.0,9.594968055391691,8.573214099741122,0,0.4,8.0,-2.4,8.0,5.5,0.8999999999999997,10.073529411764707,0.39705882352941174,524.0,524.0,2.0,Red Bull Racing,0
2023,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,9.0,4.0,12.0,Finished,58.0,8.4,7.396645311354073,7.5696763471102235,0,0.2,5.0,2.4,9.0,3.7,-2.5600000000000005,3.0,-1.0,539.0,539.0,2.0,Red Bull Racing,0
2024,1,Bahrain Grand Prix,PER,Red Bull Racing,5.0,2.0,18.0,Finished,57.0,7.2,6.264430187343217,7.726577508832743,0,0.2,3.0,1.4,13.0,3.1,-3.7,10.0,-7.0,551.0,551.0,2.0,Red Bull Racing,0
2024,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,3.0,2.0,18.0,Finished,50.0,6.8,4.842953441299741,7.981227975693965,0,0.2,1.0,1.0,15.0,2.9,-3.9800000000000004,2.5,-1.5,569.0,569.0,2.0,Red Bull Racing,0
2024,3,Australian Grand Prix,PER,Red Bull Racing,6.0,5.0,10.0,Finished,58.0,3.0,3.895302286675797,0.9999999999999964,0,0.0,1.0,4.4,16.0,1.0,-7.75,3.5,8.0,587.0,587.0,2.0,Red Bull Racing,0
2024,4,Japanese Grand Prix,PER,Red Bull Racing,2.0,2.0,18.0,Finished,53.0,3.2,4.263534859732959,1.303840481040527,0,0.0,0.0,3.6,15.333333333333334,-0.8,-7.271578947368421,11.5,-7.0,597.0,597.0,2.0,Red Bull Racing,0
2024,5,Chinese Grand Prix,PER,Red Bull Racing,2.0,3.0,15.0,Finished,56.0,3.0,3.5090232371594983,1.4142135623730925,0,0.0,-1.0,2.0,15.333333333333334,-0.9,-7.521578947368421,8.857142857142858,0.6428571428571429,615.0,615.0,2.0,Red Bull Racing,0
2024,6,Miami Grand Prix,PER,Red Bull Racing,4.0,4.0,12.0,Finished,57.0,2.8,3.339348824373841,1.303840481040527,0,0.0,0.0,0.8,14.333333333333334,-1.0,-7.781578947368422,3.0,-0.5,630.0,630.0,2.0,Red Bull Racing,0
2024,7,Emilia Romagna Grand Prix,PER,Red Bull Racing,11.0,8.0,4.0,Finished,63.0,3.2,3.5595658832612664,1.303840481040527,0,0.0,3.0,0.2,15.0,-0.9,-7.391578947368421,2.0,1.0,642.0,642.0,2.0,Red Bull Racing,0
2024,8,Monaco Grand Prix,PER,Red Bull Racing,16.0,21.0,0.0,Retired,0.0,4.4,5.039710590388413,2.302172886644266,1,0.0,-5.0,0.6,10.333333333333334,-0.3,-6.171578947368422,8.5,3.0,646.0,646.0,2.0,Red Bull Racing,0
2024,9,Canadian Grand Prix,PER,Red Bull Racing,16.0,21.0,0.0,Retired,51.0,7.6,10.359807063967233,7.829431652425353,1,0.2,-5.0,-0.6,5.333333333333333,2.7,-3.1400000000000006,13.5,-1.0,646.0,646.0,2.0,Red Bull Racing,0
2024,10,Spanish Grand Prix,PER,Red Bull Racing,11.0,8.0,4.0,Finished,66.0,11.4,13.906538044292951,8.96102672688794,0,0.4,3.0,-1.6,1.3333333333333333,4.6,0.5699999999999996,3.0,5.0,646.0,646.0,2.0,Red Bull Racing,0
2024,11,Austrian Grand Prix,PER,Red Bull Racing,8.0,7.0,6.0,Finished,71.0,12.4,11.9376920289187,8.018728078691781,0,0.4,1.0,-0.8,1.3333333333333333,5.1,1.6299999999999997,12.0,-2.0,650.0,650.0,2.0,Red Bull Racing,0
2024,12,British Grand Prix,PER,Red Bull Racing,20.0,17.0,0.0,Lapped,50.0,13.0,10.291794685605876,7.314369419163897,0,0.4,3.0,-0.6,3.3333333333333335,5.1,2.2399999999999998,4.0,5.5,656.0,656.0,2.0,Red Bull Racing,0
2024,13,Hungarian Grand Prix,PER,Red Bull Racing,16.0,7.0,6.0,Finished,70.0,14.8,12.527863124045124,6.870225614927067,0,0.4,9.0,-0.6,3.3333333333333335,5.9,4.0200000000000005,4.0,6.0,656.0,656.0,2.0,Red Bull Racing,0
2024,14,Belgian Grand Prix,PER,Red Bull Racing,2.0,7.0,7.0,Finished,44.0,12.0,10.685242082527616,6.557438524302,0,0.2,-5.0,2.2,4.0,4.6,1.3099999999999998,2.0,0.0,662.0,662.0,2.0,Red Bull Racing,0
2024,15,Dutch Grand Prix,PER,Red Bull Racing,5.0,6.0,8.0,Finished,72.0,9.2,9.456828054943239,4.381780460041329,0,0.0,-1.0,2.2,4.333333333333333,2.9,-1.36,4.5,1.5,669.0,669.0,2.0,Red Bull Racing,0
2024,16,Italian Grand Prix,PER,Red Bull Racing,8.0,8.0,4.0,Finished,53.0,8.8,8.304552036581818,4.604345773288535,0,0.0,0.0,1.4,7.0,2.6,-1.7600000000000002,4.0,5.0,677.0,677.0,2.0,Red Bull Racing,0
2024,17,Azerbaijan Grand Prix,PER,Red Bull Racing,4.0,17.0,0.0,Retired,49.0,9.0,8.203034691051785,4.527692569068709,1,0.0,-13.0,1.2,6.333333333333333,2.6,-1.5700000000000003,1.5,1.0,681.0,681.0,2.0,Red Bull Racing,0
2024,18,Singapore Grand Prix,PER,Red Bull Racing,13.0,10.0,1.0,Lapped,61.0,9.0,11.135356460754357,4.527692569068709,0,0.2,3.0,-2.0,4.0,2.3,-1.5500000000000003,4.5,3.0,681.0,681.0,3.0,Red Bull Racing,0
2024,19,United States Grand Prix,PER,Red Bull Racing,9.0,7.0,6.0,Finished,56.0,9.6,10.756904307164996,4.39317652729776,0,0.2,2.0,-3.2,1.6666666666666667,2.9,-0.9500000000000004,4.0,5.0,682.0,682.0,3.0,Red Bull Racing,0
2024,20,Mexico City Grand Prix,PER,Red Bull Racing,18.0,17.0,0.0,Lapped,70.0,9.6,9.504602871433239,4.39317652729776,0,0.2,1.0,-1.8,2.3333333333333335,3.0,-0.9400000000000006,12.0,-7.5,688.0,688.0,3.0,Red Bull Racing,0
2024,21,São Paulo Grand Prix,PER,Red Bull Racing,12.0,11.0,0.0,Finished,69.0,11.8,12.003068580968915,4.868264577855234,0,0.2,1.0,-1.4,2.3333333333333335,3.7,1.1999999999999993,5.5,1.0,688.0,688.0,3.0,Red Bull Racing,0
2024,22,Las Vegas Grand Prix,PER,Red Bull Racing,15.0,10.0,1.0,Finished,50.0,12.4,11.668712387311412,4.449719092257398,0,0.2,5.0,-1.2,2.0,4.5,1.6599999999999995,3.0,8.0,688.0,688.0,3.0,Red Bull Racing,0
2024,23,Qatar Grand Prix,PER,Red Bull Racing,9.0,21.0,0.0,Retired,38.0,11.0,11.112474924872947,3.6742346141747673,1,0.0,-12.0,2.4,0.3333333333333333,3.8,0.2399999999999995,10.0,10.0,689.0,689.0,3.0,Red Bull Racing,0
2024,24,Abu Dhabi Grand Prix,PER,Red Bull Racing,10.0,21.0,0.0,Retired,0.0,13.2,14.40831661658721,5.674504383644443,1,0.2,-11.0,-0.6,0.3333333333333333,5.0,2.3,3.5,2.0,689.0,689.0,3.0,Red Bull Racing,0
2023,1,Bahrain Grand Prix,PIA,McLaren,18.0,21.0,0.0,Retired,13.0,7.087198067632851,11.458074934189096,4.0,1,0.2,-3.0,-0.2,9.0,0.0,0.7499999999999997,10.385620915032678,-0.5261437908496732,72.0,1038.0,10.0,,1
2023,2,Saudi Arabian Grand Prix,PIA,McLaren,8.0,15.0,0.0,Finished,50.0,21.0,21.0,4.0,0,1.0,-7.0,-3.0,9.0,2.0,10.2,10.303921568627452,-0.5686274509803922,0.0,1038.0,18.0,McLaren,0
2023,3,Australian Grand Prix,PIA,McLaren,16.0,8.0,4.0,Finished,58.0,18.0,17.4,4.242640687119285,0,0.5,8.0,-5.0,5.0,0.5,7.2749999999999995,9.91156462585034,-0.5748299319727891,0.0,1038.0,18.0,McLaren,0
2023,4,Azerbaijan Grand Prix,PIA,McLaren,10.0,11.0,0.0,Finished,51.0,14.666666666666666,12.94736842105263,6.506407098647712,0,0.3333333333333333,-1.0,-0.6666666666666666,1.3333333333333333,0.6666666666666666,3.916666666666666,10.183333333333332,-0.64,4.0,1042.0,18.0,McLaren,0
2023,5,Miami Grand Prix,PIA,McLaren,19.0,19.0,0.0,Lapped,56.0,13.75,12.138461538461538,5.619905100029121,0,0.25,0.0,-0.75,1.3333333333333333,0.75,3.0249999999999995,10.036666666666667,-0.5800000000000001,4.0,1042.0,18.0,McLaren,0
2023,6,Monaco Grand Prix,PIA,McLaren,11.0,10.0,1.0,Lapped,77.0,14.8,14.772511848341232,5.403702434442518,0,0.2,1.0,-0.6,1.3333333333333333,0.8,4.119999999999999,9.936666666666667,-0.2833333333333333,4.0,1042.0,18.0,McLaren,0
2023,7,Spanish Grand Prix,PIA,McLaren,9.0,13.0,0.0,Lapped,65.0,12.6,13.02857142857143,4.393176527297759,0,0.0,-4.0,0.2,0.3333333333333333,0.5,1.9699999999999995,10.006802721088436,-0.3537414965986395,5.0,1043.0,17.0,McLaren,0
2023,8,Canadian Grand Prix,PIA,McLaren,8.0,11.0,0.0,Finished,70.0,12.2,13.01845556095192,4.207136793592525,0,0.0,-3.0,0.8,0.3333333333333333,0.3,1.5999999999999996,9.88,-0.10999999999999999,5.0,1043.0,17.0,McLaren,0
2023,9,Austrian Grand Prix,PIA,McLaren,13.0,16.0,0.0,Lapped,70.0,12.8,12.318318794607455,3.6331804249169894,0,0.0,-3.0,-1.4,0.3333333333333333,-0.1,2.2299999999999995,10.166666666666668,-1.2233333333333334,5.0,1043.0,18.0,McLaren,0
2023,10,British Grand Prix,PIA,McLaren,3.0,4.0,12.0,Finished,52.0,13.8,13.578321422982631,3.701351104664349,0,0.0,-1.0,-1.8,0.0,0.9,3.25,10.88,-1.646666666666667,5.0,1043.0,18.0,McLaren,0
2023,11,Hungarian Grand Prix,PIA,McLaren,4.0,5.0,10.0,Finished,70.0,10.8,10.329202929771652,4.438468204234429,0,0.0,-1.0,-2.0,4.0,0.9,0.21999999999999958,9.839869281045752,-1.0261437908496733,17.0,1055.0,15.0,McLaren,0
2023,12,Belgian Grand Prix,PIA,McLaren,5.0,21.0,0.0,Retired,0.0,9.8,8.53202474028978,5.167204273105525,1,0.0,-16.0,-2.4,7.333333333333333,1.1,-0.8000000000000004,10.235294117647058,-1.1928104575163399,27.0,1065.0,14.0,McLaren,0
2023,13,Dutch Grand Prix,PIA,McLaren,8.0,9.0,2.0,Finished,72.0,11.4,12.720296959296098,7.231873892705818,0,0.2,-1.0,-4.8,7.333333333333333,2.9,0.7699999999999996,9.77124183006536,-0.47058823529411764,27.0,1065.0,13.0,McLaren,0
2023,14,Italian Grand Prix,PIA,McLaren,7.0,12.0,0.0,Finished,51.0,11.0,11.473793148233028,7.314369419163897,0,0.2,-5.0,-4.4,4.0,3.3,0.3399999999999995,10.110000000000001,-0.010000000000000071,29.0,1067.0,13.0,McLaren,0
2023,15,Singapore Grand Prix,PIA,McLaren,17.0,7.0,6.0,Finished,62.0,10.2,11.649798335705754,6.833739825307955,0,0.2,10.0,-4.8,0.6666666666666666,2.5,-0.4800000000000004,10.794117647058824,-2.2091503267973858,29.0,1067.0,13.0,McLaren,0
2023,16,Japanese Grand Prix,PIA,McLaren,2.0,3.0,15.0,Finished,53.0,10.8,10.09631793879621,6.260990336999411,0,0.2,-1.0,-2.6,2.6666666666666665,2.8,0.04999999999999964,10.464052287581701,-0.6666666666666666,35.0,1073.0,13.0,McLaren,0
2023,17,Qatar Grand Prix,PIA,McLaren,6.0,2.0,18.0,Finished,57.0,10.4,7.7272718981573005,6.767569726275452,0,0.2,4.0,-2.6,7.0,2.6,-0.4700000000000003,10.585714285714285,-0.5285714285714286,50.0,1088.0,13.0,McLaren,0
2023,18,United States Grand Prix,PIA,McLaren,10.0,21.0,0.0,Retired,10.0,6.6,5.81624164765257,4.159326868617084,1,0.0,-11.0,1.4,13.0,1.1,-4.3,10.437908496732026,-1.196078431372549,68.0,1106.0,10.0,McLaren,0
2023,19,Mexico City Grand Prix,PIA,McLaren,7.0,8.0,4.0,Finished,71.0,9.0,10.880921394061646,7.7781745930520225,0,0.2,-1.0,-0.6,11.0,2.8,-1.9600000000000002,9.91503267973856,-0.5490196078431371,68.0,1106.0,11.0,McLaren,0
2023,20,São Paulo Grand Prix,PIA,McLaren,10.0,14.0,0.0,Lapped,69.0,8.2,9.920180879396646,7.5960516059331775,0,0.2,-4.0,0.2,7.333333333333333,2.7,-2.79,10.39542483660131,-1.2124183006535947,72.0,1110.0,10.0,McLaren,0
